TXN_DATE_TIME,TRANSACTION_ID,CUSTOMER_ID,POLICY_NUMBER,POLICY_EFF_DT,LOSS_DT,REPORT_DT,INSURANCE_TYPE,PREMIUM_AMOUNT,CLAIM_AMOUNT,CUSTOMER_NAME,ADDRESS_LINE1,ADDRESS_LINE2,CITY,STATE,POSTAL_CODE,SSN,MARITAL_STATUS,AGE,TENURE,EMPLOYMENT_STATUS,NO_OF_FAMILY_MEMBERS,RISK_SEGMENTATION,HOUSE_TYPE,SOCIAL_CLASS,ROUTING_NUMBER,ACCT_NUMBER,CUSTOMER_EDUCATION_LEVEL,CLAIM_STATUS,INCIDENT_SEVERITY,AUTHORITY_CONTACTED,ANY_INJURY,POLICE_REPORT_AVAILABLE,INCIDENT_STATE,INCIDENT_CITY,INCIDENT_HOUR_OF_THE_DAY,AGENT_ID,VENDOR_ID,is_fraud,Dummy Policy No,ASSURED_AGE,NOMINEE_RELATION,OCCUPATION,POLICY SUMASSURED,Premium,PREMIUMPAYMENTMODE,Annual Income,HOLDERMARITALSTATUS,INDIV_REQUIREMENTFLAG,Policy Term,Policy Payment Term,CORRESPONDENCECITY,CORRESPONDENCESTATE,CORRESPONDENCEPOSTCODE,Product Type,CHANNEL,Bank code,POLICYRISKCOMMENCEMENTDATE,Date of Death,INTIMATIONDATE,STATUS,SUB_STATUS,Fraud Category,transaction_hour
2021-05-26,TXN00009065,A00008287,PLC00001118,2015-05-05,2021-05-17,2021-05-20,Property,106.55,22000.0,Ann Hooks,2522 South College Drive,0,Fayetteville,AR,72701.0,170-53-0842,N,53.0,117.0,Y,4.0,L,Mortgage,MI,44393964.0,UWVK56871068741293,Bachelor,A,Total Loss,Ambulance,1.0,1.0,AL,Montgomery,20.0,AGENT00627,VNDR00233,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-26,TXN00009066,A00007893,PLC00002276,2010-06-04,2021-05-18,2021-05-21,Health,165.56,1000.0,Debra Taylor,6911 Steven Road,0,Panama City,FL,32404.0,201-16-3057,N,45.0,95.0,Y,6.0,H,Mortgage,MI,65577785.0,DYDM52729948476303,High School,A,Major Loss,Ambulance,1.0,1.0,AK,Anchorage,4.0,AGENT00079,VNDR00505,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-26,TXN00009067,A00008057,PLC00002971,2015-09-12,2021-05-10,2021-05-15,Mobile,9.48,400.0,Robert Cox,619 West 19th Avenue,0,Anchorage,AK,99503.0,274-07-5055,Y,46.0,108.0,Y,5.0,H,Rent,MI,56053344.0,WXJT11053277970802,College,A,Total Loss,Police,0.0,0.0,AZ,Glendale,16.0,AGENT00089,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-26,TXN00009068,A00003535,PLC00007968,2014-10-24,2021-05-12,2021-05-17,Mobile,8.76,200.0,John Cordes,23622 Greatland Drive,0,Anchorage,AK,99567.0,345-57-8700,Y,30.0,95.0,Y,5.0,L,Own,MI,72957903.0,ZVGL51387306138966,Bachelor,A,Major Loss,Ambulance,0.0,1.0,KY,Louisville,23.0,AGENT00959,VNDR00191,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-26,TXN00009069,A00000471,PLC00007908,2012-08-10,2021-05-14,2021-05-19,Property,111.92,36000.0,Ed Kelleher,6431 Shattuck Avenue,B,Oakland,CA,94609.0,002-81-3306,Y,49.0,40.0,Y,2.0,M,Mortgage,LI,127022521.0,MUHM30226804636198,Bachelor,A,Total Loss,0,1.0,1.0,CA,Fremont,5.0,AGENT01136,VNDR00579,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-26,TXN00009070,A00004615,PLC00006474,2011-11-11,2021-05-15,2021-05-20,Travel,66.65,3000.0,Amanda Longsdorf,3949 Ethan Allen Highway,0,Saint Albans City,VT,5478.0,135-12-7387,Y,37.0,112.0,Y,6.0,M,Own,LI,109310730.0,UALN93287482110253,Bachelor,A,Total Loss,Ambulance,1.0,1.0,TN,Goodlettsville,9.0,AGENT00772,VNDR00301,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-26,TXN00009071,A00004897,PLC00000175,2018-04-14,2021-05-11,2021-05-16,Motor,83.42,5000.0,Bryan Rosenbarger,327 Woodbridge Street,0,Manchester,CT,6042.0,353-93-9958,Y,40.0,64.0,Y,2.0,M,Own,MI,35324340.0,NDWE15010249601981,Bachelor,A,Minor Loss,0,1.0,0.0,TN,Nashville,22.0,AGENT00755,VNDR00351,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-26,TXN00009072,A00005899,PLC00007624,2018-07-30,2021-05-18,2021-05-21,Life,56.06,44000.0,Clara Walsh,708 Pine Drift Drive,0,Odenton,MD,21113.0,273-63-4156,Y,40.0,53.0,Y,7.0,M,Rent,MI,69786116.0,WSAP16205908702686,Masters,A,Total Loss,Ambulance,1.0,1.0,KY,Louisville,23.0,AGENT00021,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-26,TXN00009073,A00003709,PLC00007587,2012-09-08,2021-05-20,2021-05-22,Property,156.77,32000.0,Daniel Hoster,8554 Twin Gable Drive,0,Montgomery,AL,36116.0,108-26-5178,Y,59.0,34.0,Y,5.0,M,Rent,MI,43558111.0,OQRJ76555122977924,Bachelor,D,Major Loss,Ambulance,1.0,1.0,MA,Woburn,15.0,AGENT00928,VNDR00327,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-26,TXN00009074,A00005535,PLC00005306,2012-09-11,2021-05-14,2021-05-19,Mobile,6.22,200.0,Diane Conley,151 Main Street,0,Savannah,GA,31408.0,863-89-2319,N,44.0,90.0,Y,3.0,H,Rent,MI,128662236.0,AAMW82814539903999,Bachelor,A,Total Loss,Other,1.0,1.0,CA,Elk Grove,11.0,AGENT00719,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-26,TXN00009075,A00009336,PLC00000388,2015-07-01,2021-05-17,2021-05-20,Life,56.79,37000.0,Michael Boyne,205 West Montgomery Cross Road,#1602,Savannah,GA,31406.0,160-13-7827,Y,51.0,114.0,Y,3.0,L,Own,MI,129267148.0,PGCQ57291448150967,Bachelor,A,Minor Loss,Ambulance,1.0,1.0,AL,Montgomery,6.0,AGENT00811,VNDR00401,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-26,TXN00009076,A00008059,PLC00001708,2010-06-14,2021-05-21,2021-05-22,Mobile,8.22,400.0,Donna Moniz,212 Ambleside Drive,0,Severna Park,MD,21146.0,395-80-3503,Y,37.0,46.0,Y,3.0,M,Rent,HI,37246426.0,BOWI59357541252721,Bachelor,D,Total Loss,0,1.0,1.0,KY,Louisville,23.0,AGENT00190,VNDR00185,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-26,TXN00009077,A00000135,PLC00001404,2014-05-14,2021-05-15,2021-05-20,Mobile,7.98,100.0,Marjorie Perez,5470 Atlanta Highway,0,Montgomery,AL,36109.0,023-87-4431,Y,46.0,86.0,Y,5.0,L,Own,MI,83689600.0,YPRL09489171154615,Masters,A,Minor Loss,Ambulance,0.0,1.0,TN,Nashville,14.0,AGENT00559,VNDR00364,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-26,TXN00009078,A00008935,PLC00006099,2016-10-20,2021-05-16,2021-05-19,Motor,86.21,9000.0,Tiffany Lundberg,2502 Adrienne Way,0,Louisville,KY,40216.0,828-19-6261,Y,60.0,7.0,Y,2.0,L,Mortgage,HI,103802228.0,QGUO17651324300654,Bachelor,A,Major Loss,0,1.0,1.0,CT,Manchester,14.0,AGENT00875,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-26,TXN00009079,A00000279,PLC00000197,2012-03-07,2021-05-09,2021-05-14,Mobile,9.6,700.0,Gina Brandon,19237 North 69th Avenue,0,Glendale,AZ,85308.0,716-51-5105,Y,33.0,75.0,Y,7.0,L,Mortgage,MI,68386025.0,XAGO09633740891798,High School,A,Total Loss,Police,1.0,1.0,DC,Washington,18.0,AGENT01106,VNDR00244,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-26,TXN00009080,A00002554,PLC00001328,2014-02-07,2021-05-12,2021-05-17,Health,186.87,2000.0,Trevor Cordero,5228 North 70th Avenue,0,Glendale,AZ,85303.0,570-56-7466,Y,25.0,39.0,Y,4.0,M,Rent,MI,89152199.0,SGYF95440442417901,Bachelor,A,Minor Loss,Police,1.0,1.0,MA,Hingham,12.0,AGENT00134,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-26,TXN00009081,A00000843,PLC00005860,2013-08-06,2021-05-15,2021-05-20,Property,127.0,10000.0,Bonnie Best,1835 Pointer Lane,0,Fayetteville,AR,72701.0,292-22-6955,Y,48.0,35.0,Y,7.0,M,Mortgage,MI,91932802.0,ZIBS26061946645408,MD,A,Major Loss,Ambulance,1.0,1.0,MD,Pasadena,5.0,AGENT00388,VNDR00177,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-27,TXN00009082,A00000461,PLC00006334,2017-09-15,2021-05-08,2021-05-13,Motor,98.72,5000.0,Terry Strang,3228 Chettenham Drive,0,Rancho Cordova,CA,95670.0,228-12-2183,N,47.0,68.0,Y,3.0,M,Mortgage,MI,71447757.0,NNKK24282773021662,PhD,A,Major Loss,Other,1.0,0.0,MA,Lunenburg,1.0,AGENT00720,VNDR00324,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-27,TXN00009083,A00004380,PLC00000915,2010-12-13,2021-05-22,2021-05-23,Property,116.19,13000.0,Victor Ploof,540 East Appleby Road,#105,Fayetteville,AR,72703.0,105-89-7930,Y,54.0,63.0,Y,2.0,M,Mortgage,LI,38258303.0,DBKZ65112675095410,PhD,A,Minor Loss,Ambulance,0.0,0.0,TN,Nashville,21.0,AGENT00393,VNDR00077,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-27,TXN00009084,A00005842,PLC00007065,2015-07-19,2021-05-11,2021-05-16,Travel,68.04,2000.0,John Arender,210 Beachcomber Drive,0,Pismo Beach,CA,93449.0,434-91-1333,N,25.0,63.0,Y,6.0,L,Rent,LI,44089333.0,GSFE14570087421365,Bachelor,D,Minor Loss,0,1.0,0.0,CT,Manchester,6.0,AGENT00440,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-27,TXN00009085,A00003743,PLC00004736,2010-10-06,2021-05-14,2021-05-19,Life,98.03,22000.0,Michael Colangelo,940 Ironwood Drive,0,Montgomery,AL,36117.0,589-96-9368,N,28.0,61.0,Y,4.0,M,Rent,MI,66588184.0,KERB06877783705669,High School,A,Major Loss,0,1.0,0.0,AR,Fayetteville,18.0,AGENT01030,VNDR00188,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-27,TXN00009086,A00008070,PLC00006418,2011-07-28,2021-05-16,2021-05-21,Property,134.15,33000.0,Richard Mitchell,260 Rio Del Mar Boulevard,##14,Aptos,CA,95003.0,475-80-4840,Y,56.0,11.0,Y,6.0,M,Rent,MI,89786400.0,WZLE82474189826780,High School,A,Total Loss,Police,1.0,1.0,CT,Manchester,7.0,AGENT01012,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-27,TXN00009087,A00005730,PLC00008400,2017-01-03,2021-05-14,2021-05-19,Life,63.1,14000.0,Esperanza James,1100 West Bowen Boulevard,F,Fayetteville,AR,72703.0,243-81-4164,Y,31.0,62.0,Y,7.0,H,Mortgage,MI,41341647.0,BKCM95031036863911,Masters,A,Minor Loss,Other,1.0,1.0,AL,Montgomery,20.0,AGENT00998,VNDR00101,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-27,TXN00009088,A00008227,PLC00003522,2017-08-05,2021-05-15,2021-05-20,Mobile,8.26,300.0,Dion Campbell,61 Thomas Street,#2,Dedham,MA,2026.0,357-09-7662,Y,30.0,94.0,N,2.0,L,Mortgage,LI,129935276.0,SDKV74224843650635,High School,A,Minor Loss,Ambulance,0.0,0.0,CA,Fremont,20.0,AGENT00805,VNDR00083,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-27,TXN00009089,A00003954,PLC00009005,2012-12-20,2021-05-20,2021-05-22,Mobile,8.15,500.0,Tara Williams,503 Blackwood Terrace Southeast,0,Calhoun,GA,30701.0,840-23-5356,Y,26.0,19.0,Y,6.0,H,Own,MI,109975599.0,GTSZ06396253636942,High School,A,Minor Loss,Other,1.0,1.0,TN,Nashville,0.0,AGENT00434,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-27,TXN00009090,A00007057,PLC00007675,2015-01-02,2021-05-26,2021-05-26,Mobile,11.9,300.0,Glenn Loe,317 Windsor Road,0,Savannah,GA,31419.0,324-02-8353,Y,26.0,33.0,Y,5.0,M,Rent,LI,129755689.0,ZUQC44130116906226,0,A,Minor Loss,Police,0.0,1.0,VT,Groton,10.0,AGENT00588,VNDR00548,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-27,TXN00009091,A00003314,PLC00001386,2012-08-03,2021-05-08,2021-05-13,Mobile,9.85,400.0,Glenn Luer,649 Praderia Circle,0,Fremont,CA,94539.0,226-87-8096,Y,51.0,8.0,Y,5.0,H,Rent,HI,94672965.0,HYNZ55086476203513,Bachelor,A,Total Loss,Other,0.0,0.0,AK,Anchorage,5.0,AGENT00274,VNDR00590,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-27,TXN00009092,A00005202,PLC00006955,2018-10-13,2021-05-17,2021-05-20,Life,60.7,24000.0,Francis Maddox,58 North U.S.A Drive,0,Fayetteville,AR,72701.0,035-88-2683,Y,28.0,115.0,Y,2.0,L,Mortgage,LI,110520470.0,JVST48776740880841,Masters,A,Minor Loss,Ambulance,1.0,0.0,CA,Eureka,12.0,AGENT00591,VNDR00040,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-27,TXN00009093,A00009837,PLC00006692,2011-05-04,2021-05-24,2021-05-24,Life,77.99,15000.0,Mary Flagge,8213 Northwest 65th Place,0,Oklahoma City,OK,73132.0,635-82-4044,N,41.0,71.0,Y,3.0,M,Mortgage,MI,118361819.0,KIOH47083571041067,Masters,A,Minor Loss,Ambulance,1.0,0.0,OK,Norman,16.0,AGENT00573,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-27,TXN00009094,A00000046,PLC00007574,2019-03-18,2021-05-25,2021-05-25,Mobile,11.6,500.0,Thomas Infield,1209 Parker Street,0,Berkeley,CA,94702.0,833-77-7992,Y,26.0,54.0,Y,3.0,L,Rent,HI,114166733.0,PKXO52776666507438,Bachelor,A,Major Loss,Ambulance,1.0,1.0,CA,Carson,3.0,AGENT00863,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-27,TXN00009095,A00003017,PLC00002249,2017-12-30,2021-05-15,2021-05-20,Health,169.48,1000.0,Julia Ungerecht,12870 Old Seward Highway,#STE 000105,Anchorage,AK,99515.0,863-20-8012,Y,33.0,59.0,Y,5.0,L,Own,MI,48004592.0,FUEL91663159260697,Bachelor,A,Minor Loss,Ambulance,1.0,1.0,TN,Nashville,17.0,AGENT00238,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-27,TXN00009096,A00003224,PLC00000060,2012-03-05,2021-05-19,2021-05-22,Health,160.26,14000.0,Michael Robinson,55620 Jolon Road,0,King City,CA,93930.0,244-43-9966,Y,63.0,65.0,Y,2.0,H,Own,HI,101908742.0,EXAK25680333202297,MD,D,Total Loss,Police,0.0,0.0,FL,Lynn Haven,22.0,AGENT00526,VNDR00434,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-27,TXN00009097,A00001758,PLC00002879,2019-06-12,2021-05-25,2021-05-25,Property,97.93,22000.0,Bruce Hart,17433 Teklanika Drive,0,Anchorage,AK,99577.0,274-52-4694,N,40.0,53.0,Y,2.0,L,Mortgage,MI,78588664.0,HWRK34885398585346,Bachelor,A,Minor Loss,Police,0.0,0.0,CT,Manchester,16.0,AGENT00909,VNDR00463,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-27,TXN00009098,A00009606,PLC00006877,2018-01-29,2021-05-11,2021-05-16,Health,112.69,7000.0,Robert Marinez,1797 Pasatiempo Drive,0,Chico,CA,95928.0,216-84-2933,N,50.0,97.0,Y,5.0,M,Own,MI,112772323.0,CVIW71813315580621,Bachelor,A,Major Loss,Police,1.0,0.0,GA,Savannah,9.0,AGENT00475,VNDR00590,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-27,TXN00009099,A00000994,PLC00008333,2017-10-04,2021-05-26,2021-05-26,Life,72.95,59000.0,Jerry Jackson,2075 Archer Drive,0,Fayetteville,AR,72701.0,087-31-7133,Y,42.0,29.0,Y,6.0,L,Mortgage,MI,114440103.0,LURP16224226737089,Bachelor,A,Total Loss,Ambulance,1.0,0.0,OK,Oklahoma City,11.0,AGENT00226,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-27,TXN00009100,A00005473,PLC00001594,2012-09-11,2021-05-22,2021-05-23,Travel,51.32,1000.0,Lydia Merrill,4408 Northwest 55th Street,0,Oklahoma City,OK,73112.0,726-62-0555,N,52.0,7.0,Y,7.0,L,Mortgage,LI,41264915.0,EUXN72809404109869,MD,A,Major Loss,Police,1.0,0.0,AR,Fayetteville,17.0,AGENT00124,VNDR00129,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-27,TXN00009101,A00006917,PLC00003422,2017-12-02,2021-05-26,2021-05-26,Travel,67.93,4000.0,George Peter,5606 Olde Wadsworth Boulevard,#20,Arvada,CO,80002.0,086-82-6903,N,49.0,20.0,Y,3.0,M,Own,MI,103153870.0,JOVL28760410448073,High School,A,Major Loss,Ambulance,1.0,1.0,CT,Manchester,22.0,AGENT00153,VNDR00301,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-27,TXN00009102,A00009354,PLC00000556,2014-01-31,2021-05-08,2021-05-13,Motor,134.86,3000.0,Ambrose Gardella,1814 US Highway 98,0,Mexico Beach,FL,32456.0,708-41-0754,Y,42.0,67.0,Y,4.0,M,Mortgage,LI,75191193.0,DXJZ93129955955712,High School,A,Total Loss,Ambulance,1.0,1.0,MD,Annapolis,3.0,AGENT00439,VNDR00433,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-27,TXN00009103,A00007711,PLC00008299,2015-11-21,2021-05-22,2021-05-23,Life,86.04,58000.0,Dylan Dumire,1215 Joseph Avenue,0,Nashville,TN,37207.0,624-45-3523,N,43.0,28.0,Y,2.0,L,Own,MI,118325075.0,JKBP39626846941942,College,A,Minor Loss,Police,1.0,1.0,MA,West Tisbury,22.0,AGENT00288,VNDR00428,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-27,TXN00009104,A00006950,PLC00008283,2011-07-27,2021-05-12,2021-05-17,Motor,133.84,2000.0,Lisa Berry,9008 Grayson Grove Court,0,Montgomery,AL,36117.0,239-38-3952,N,44.0,84.0,N,5.0,L,Own,LI,31410261.0,NNVO95312252283656,Masters,A,Minor Loss,Ambulance,0.0,0.0,AR,Fayetteville,23.0,AGENT00279,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-27,TXN00009105,A00000953,PLC00005387,2015-08-18,2021-05-16,2021-05-21,Life,63.14,24000.0,Kevin Bentley,1046 Dudley Avenue,0,Louisville,KY,40204.0,498-69-9431,N,50.0,31.0,Y,3.0,M,Rent,MI,34750889.0,FXSF26180196402015,High School,A,Total Loss,Ambulance,0.0,0.0,MD,Annapolis,8.0,AGENT00328,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-27,TXN00009106,A00002787,PLC00007133,2010-12-31,2021-05-11,2021-05-16,Health,165.43,10000.0,William Morris,211 West Oak Street,#519,Louisville,KY,40203.0,855-05-1581,N,61.0,59.0,Y,4.0,L,Own,MI,49847046.0,FHJK21618963398916,Bachelor,A,Minor Loss,Police,1.0,1.0,CT,Manchester,10.0,AGENT00558,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-27,TXN00009107,A00001497,PLC00004486,2018-12-06,2021-05-25,2021-05-25,Mobile,6.71,400.0,Dorthy Lenhardt,46710 Crawford Street,#APT 32,Fremont,CA,94539.0,049-38-9549,Y,29.0,60.0,Y,4.0,H,Rent,MI,76819775.0,HSRC70980089856706,High School,A,Minor Loss,0,1.0,1.0,CT,Manchester,4.0,AGENT01020,VNDR00454,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-27,TXN00009108,A00003372,PLC00000614,2010-10-21,2021-05-16,2021-05-21,Mobile,9.04,100.0,Debra Toole,13501 Vasili Drive,0,Anchorage,AK,99577.0,389-23-2966,Y,60.0,41.0,Y,5.0,M,Rent,MI,25405897.0,JSSP94371747772904,High School,A,Major Loss,0,0.0,0.0,AZ,Glendale,21.0,AGENT00007,VNDR00192,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-27,TXN00009109,A00004288,PLC00006791,2016-11-30,2021-05-07,2021-05-12,Travel,59.43,2000.0,Rebecca Robinson,2209 June Drive,0,Nashville,TN,37214.0,549-57-7051,Y,40.0,17.0,Y,3.0,M,Rent,MI,12284322.0,KJQP84155700812297,0,A,Minor Loss,Ambulance,1.0,1.0,MA,Merrimac,2.0,AGENT00309,VNDR00251,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-27,TXN00009110,A00004143,PLC00005205,2013-08-16,2021-05-11,2021-05-16,Motor,83.49,8000.0,David Cabler,23 Whitcomb Street,0,Springfield,VT,5156.0,640-51-8363,N,41.0,78.0,Y,6.0,L,Own,MI,128609480.0,VALO98168952433492,Bachelor,A,Minor Loss,Police,0.0,0.0,TN,Nashville,4.0,AGENT00469,VNDR00102,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-27,TXN00009111,A00006553,PLC00003710,2011-08-08,2021-05-11,2021-05-16,Motor,102.77,7000.0,Charles Mannino,341 West Tudor Road,#STE 000103,Anchorage,AK,99503.0,001-97-7289,Y,44.0,88.0,Y,7.0,H,Own,MI,128849460.0,CNXP14020541776177,PhD,A,Major Loss,Ambulance,1.0,1.0,TN,Brentwood,1.0,AGENT00959,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-27,TXN00009112,A00000589,PLC00007780,2012-08-05,2021-05-25,2021-05-25,Mobile,11.02,400.0,Elizabeth Thompson,1405 Mercedes Avenue,APARTMENT G,Panama City,FL,32401.0,789-14-8441,Y,51.0,44.0,Y,4.0,M,Mortgage,HI,118312703.0,ULFH77510045949095,Bachelor,D,Major Loss,Ambulance,1.0,0.0,AK,Anchorage,15.0,AGENT00333,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-27,TXN00009113,A00000021,PLC00002425,2015-09-27,2021-05-16,2021-05-21,Motor,129.48,4000.0,Robin Harris,6049 Quail Street,0,Arvada,CO,80004.0,634-10-5659,N,41.0,7.0,Y,5.0,L,Rent,MI,45033113.0,DBXL92197071689200,Bachelor,A,Total Loss,Ambulance,1.0,1.0,AL,Montgomery,9.0,AGENT00268,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-27,TXN00009114,A00008816,PLC00001082,2018-01-03,2021-05-20,2021-05-22,Health,181.28,20000.0,Edward Petty,4738 Mallard Common,0,Fremont,CA,94555.0,399-72-5213,N,29.0,113.0,Y,6.0,M,Mortgage,MI,84044079.0,PQVY00033107346828,Masters,A,Minor Loss,Ambulance,0.0,0.0,FL,Panama City,22.0,AGENT00423,VNDR00261,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-27,TXN00009115,A00006213,PLC00001290,2011-08-12,2021-05-22,2021-05-23,Travel,54.24,1000.0,Stephanie Sellers,1828 East Parkshore Drive,#8,Fayetteville,AR,72703.0,102-07-9830,Y,58.0,69.0,Y,7.0,M,Own,MI,26658368.0,HDGY61626490595707,Bachelor,A,Major Loss,Ambulance,0.0,1.0,TN,Nashville,10.0,AGENT00222,VNDR00355,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-27,TXN00009116,A00000546,PLC00001833,2011-09-13,2021-05-16,2021-05-21,Property,95.22,11000.0,Ruth Mawyer,9030 Pennington PIace,0,Montgomery,AL,36117.0,092-65-2618,N,62.0,105.0,Y,6.0,L,Own,LI,67765744.0,BARL40674358766020,Bachelor,A,Minor Loss,0,1.0,1.0,AL,Montgomery,0.0,AGENT00642,VNDR00539,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-27,TXN00009117,A00001089,PLC00008180,2011-04-12,2021-05-20,2021-05-22,Life,64.85,38000.0,Paul Feathers,7229 Lewis Place,APT B,Anchorage,AK,99507.0,790-05-0911,Y,32.0,91.0,Y,3.0,H,Mortgage,MI,26463579.0,FBEC90167672718054,Bachelor,A,Minor Loss,Ambulance,1.0,1.0,KY,Louisville,15.0,AGENT00446,VNDR00244,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-28,TXN00009118,A00001859,PLC00009817,2010-07-18,2021-05-27,2021-05-27,Motor,86.65,4000.0,Anne Abell,2506 West Madison Street,0,Louisville,KY,40211.0,138-67-9396,Y,51.0,100.0,Y,5.0,H,Mortgage,MI,33266552.0,LGMG83339815970022,High School,A,Total Loss,Ambulance,1.0,1.0,AL,Montgomery,3.0,AGENT01031,VNDR00243,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-28,TXN00009119,A00002611,PLC00003966,2011-05-03,2021-05-25,2021-05-25,Health,175.65,2000.0,Rose Gant,6739 Taft Court,0,Arvada,CO,80004.0,272-30-5439,N,46.0,42.0,Y,7.0,L,Mortgage,MI,34976595.0,DFWP61100673311372,High School,A,Major Loss,Police,0.0,1.0,CO,Arvada,14.0,AGENT00494,VNDR00156,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-28,TXN00009120,A00007368,PLC00006479,2018-12-31,2021-05-20,2021-05-23,Mobile,8.89,700.0,Gloria Mccormick,8010 Holland Court,D,Arvada,CO,80005.0,622-78-3949,Y,58.0,24.0,Y,2.0,M,Rent,MI,44108667.0,DRAK57300164919877,Masters,A,Total Loss,Ambulance,1.0,1.0,MD,Millersville,9.0,AGENT00331,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-28,TXN00009121,A00004149,PLC00007197,2014-07-18,2021-05-11,2021-05-16,Motor,118.51,8000.0,Hector Arakaki,96 Lakehouse Drive,0,Fairlee,VT,5045.0,667-81-6526,Y,42.0,86.0,Y,6.0,M,Rent,MI,127194970.0,KSVS09446278284118,High School,A,Minor Loss,Ambulance,1.0,1.0,MA,Pittsfield,11.0,AGENT00457,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2021-05-28,TXN00009122,A00003266,PLC00000711,2018-11-07,2021-05-22,2021-05-24,Travel,94.41,1000.0,Herbert Bruff,1333 Kenyon Street Northwest,0,Washington,DC,20010.0,366-37-0760,Y,58.0,63.0,Y,2.0,M,Rent,LI,128902051.0,YIGZ60114646380204,College,A,Major Loss,0,1.0,1.0,CO,Arvada,15.0,AGENT00848,VNDR00319,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0
